site,region,scenario,year,water_year_type,flow_metric,current_value,reference_value,watercon_value,deltaH_cur_ref,deltaH_watercon_ref
101020,Oso and Small Creeks,"NA",2003,Wet,Peak_Fre_10,1,NA,1,NA,NA
101020,Oso and Small Creeks,"NA",2003,Wet,Peak_Fre_2,2,2,2,0,0
101020,Oso and Small Creeks,"NA",2003,Wet,Peak_Fre_5,1,1,1,0,0
101020,Oso and Small Creeks,"NA",2004,Dry,DS_Dur_WS,206,NA,207,NA,NA
101020,Oso and Small Creeks,"NA",2004,Dry,DS_Tim,168,NA,168,NA,NA
101020,Oso and Small Creeks,"NA",2004,Dry,DS_Mag_50,0.05965,NA,0.0448,NA,NA
101020,Oso and Small Creeks,"NA",2004,Dry,DS_Mag_90,0.06775,NA,0.05178,NA,NA
101020,Oso and Small Creeks,"NA",2004,Dry,FA_Dur,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2004,Dry,FA_Mag,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2004,Dry,FA_Tim,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2004,Dry,SP_ROC,0.025487256371814,NA,0.0283720142821965,NA,NA
101020,Oso and Small Creeks,"NA",2004,Dry,SP_Dur,16,NA,16,NA,NA
101020,Oso and Small Creeks,"NA",2004,Dry,SP_Mag,25.3893,NA,24.7244,NA,NA
101020,Oso and Small Creeks,"NA",2004,Dry,SP_Tim,152,NA,152,NA,NA
101020,Oso and Small Creeks,"NA",2004,Dry,Wet_BFL_Dur,81,NA,81,NA,NA
101020,Oso and Small Creeks,"NA",2004,Dry,Wet_BFL_Mag_10,0.0489,NA,0.0399,NA,NA
101020,Oso and Small Creeks,"NA",2004,Dry,Wet_BFL_Mag_50,0.0503,NA,0.0411,NA,NA
101020,Oso and Small Creeks,"NA",2004,Dry,Wet_Tim,71,NA,71,NA,NA
101020,Oso and Small Creeks,"NA",2004,Dry,Peak_Tim_10,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2004,Dry,Peak_Tim_2,148,148,148,0,0
101020,Oso and Small Creeks,"NA",2004,Dry,Peak_Tim_5,148,NA,148,NA,NA
101020,Oso and Small Creeks,"NA",2004,Dry,Peak_Dur_10,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2004,Dry,Peak_Dur_2,1,1,1,0,0
101020,Oso and Small Creeks,"NA",2004,Dry,Peak_Dur_5,1,NA,1,NA,NA
101020,Oso and Small Creeks,"NA",2004,Dry,Peak_10,29.76866,14.0213,29.3863,15.74736,15.364999999999998
101020,Oso and Small Creeks,"NA",2004,Dry,Peak_2,10.0249,0.1291,9.7447,9.895800000000001,9.6156
101020,Oso and Small Creeks,"NA",2004,Dry,Peak_5,24.38138,2.55830000000002,24.06888,21.82307999999998,21.51057999999998
101020,Oso and Small Creeks,"NA",2004,Dry,Peak_Fre_10,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2004,Dry,Peak_Fre_2,1,1,1,0,0
101020,Oso and Small Creeks,"NA",2004,Dry,Peak_Fre_5,1,NA,1,NA,NA
101020,Oso and Small Creeks,"NA",2005,Wet,DS_Dur_WS,216,NA,206,NA,NA
101020,Oso and Small Creeks,"NA",2005,Wet,DS_Tim,227,167,227,60,60
101020,Oso and Small Creeks,"NA",2005,Wet,DS_Mag_50,0.07155,NA,0.05685,NA,NA
101020,Oso and Small Creeks,"NA",2005,Wet,DS_Mag_90,0.08575,NA,0.067,NA,NA
101020,Oso and Small Creeks,"NA",2005,Wet,FA_Dur,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2005,Wet,FA_Mag,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2005,Wet,FA_Tim,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2005,Wet,SP_ROC,0.0388945752302968,0.013542107490478201,0.0169286825513797,0.025352467739818602,0.0033865750609014984
101020,Oso and Small Creeks,"NA",2005,Wet,SP_Dur,80,20,80,60,60
101020,Oso and Small Creeks,"NA",2005,Wet,SP_Mag,24.5665,12.4512,24.4427,12.115300000000001,11.991499999999998
101020,Oso and Small Creeks,"NA",2005,Wet,SP_Tim,147,147,147,0,0
101020,Oso and Small Creeks,"NA",2005,Wet,Wet_BFL_Dur,139,75,138,64,63
101020,Oso and Small Creeks,"NA",2005,Wet,Wet_BFL_Mag_10,0.054,0.06214,0.04397,-0.008140000000000001,-0.01817
101020,Oso and Small Creeks,"NA",2005,Wet,Wet_BFL_Mag_50,0.0784,0.1316,0.0666,-0.0532,-0.06499999999999999
101020,Oso and Small Creeks,"NA",2005,Wet,Wet_Tim,8,72,9,-64,-63
101020,Oso and Small Creeks,"NA",2005,Wet,Peak_Tim_10,NA,141,NA,NA,NA
101020,Oso and Small Creeks,"NA",2005,Wet,Peak_Tim_2,111,95,111,16,16
101020,Oso and Small Creeks,"NA",2005,Wet,Peak_Tim_5,122,141,122,-19,-19
101020,Oso and Small Creeks,"NA",2005,Wet,Peak_Dur_10,NA,1,NA,NA,NA
101020,Oso and Small Creeks,"NA",2005,Wet,Peak_Dur_2,12,211,12,-199,-199
101020,Oso and Small Creeks,"NA",2005,Wet,Peak_Dur_5,4,7,4,-3,-3
101020,Oso and Small Creeks,"NA",2005,Wet,Peak_10,29.76866,14.0213,29.3863,15.74736,15.364999999999998
101020,Oso and Small Creeks,"NA",2005,Wet,Peak_2,10.0249,0.1291,9.7447,9.895800000000001,9.6156
101020,Oso and Small Creeks,"NA",2005,Wet,Peak_5,24.38138,2.55830000000002,24.06888,21.82307999999998,21.51057999999998
101020,Oso and Small Creeks,"NA",2005,Wet,Peak_Fre_10,NA,1,NA,NA,NA
101020,Oso and Small Creeks,"NA",2005,Wet,Peak_Fre_2,6,6,6,0,0
101020,Oso and Small Creeks,"NA",2005,Wet,Peak_Fre_5,4,3,4,1,1
101020,Oso and Small Creeks,"NA",2006,Dry,DS_Dur_WS,186,NA,185,NA,NA
101020,Oso and Small Creeks,"NA",2006,Dry,DS_Tim,242,NA,242,NA,NA
101020,Oso and Small Creeks,"NA",2006,Dry,DS_Mag_50,0.0651,NA,0.0502,NA,NA
101020,Oso and Small Creeks,"NA",2006,Dry,DS_Mag_90,0.0751,NA,0.05712,NA,NA
101020,Oso and Small Creeks,"NA",2006,Dry,FA_Dur,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2006,Dry,FA_Mag,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2006,Dry,FA_Tim,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2006,Dry,SP_ROC,0.112743581812558,NA,0.062962962962963,NA,NA
101020,Oso and Small Creeks,"NA",2006,Dry,SP_Dur,5,NA,5,NA,NA
101020,Oso and Small Creeks,"NA",2006,Dry,SP_Mag,3.1576,NA,3.0739,NA,NA
101020,Oso and Small Creeks,"NA",2006,Dry,SP_Tim,237,NA,237,NA,NA
101020,Oso and Small Creeks,"NA",2006,Dry,Wet_BFL_Dur,160,NA,170,NA,NA
101020,Oso and Small Creeks,"NA",2006,Dry,Wet_BFL_Mag_10,0.0588,NA,0.0492,NA,NA
101020,Oso and Small Creeks,"NA",2006,Dry,Wet_BFL_Mag_50,0.0626,NA,0.0514,NA,NA
101020,Oso and Small Creeks,"NA",2006,Dry,Wet_Tim,77,NA,67,NA,NA
101020,Oso and Small Creeks,"NA",2006,Dry,Peak_Tim_10,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2006,Dry,Peak_Tim_2,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2006,Dry,Peak_Tim_5,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2006,Dry,Peak_Dur_10,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2006,Dry,Peak_Dur_2,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2006,Dry,Peak_Dur_5,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2006,Dry,Peak_10,29.76866,14.0213,29.3863,15.74736,15.364999999999998
101020,Oso and Small Creeks,"NA",2006,Dry,Peak_2,10.0249,0.1291,9.7447,9.895800000000001,9.6156
101020,Oso and Small Creeks,"NA",2006,Dry,Peak_5,24.38138,2.55830000000002,24.06888,21.82307999999998,21.51057999999998
101020,Oso and Small Creeks,"NA",2006,Dry,Peak_Fre_10,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2006,Dry,Peak_Fre_2,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2006,Dry,Peak_Fre_5,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2007,Dry,DS_Dur_WS,189,NA,189,NA,NA
101020,Oso and Small Creeks,"NA",2007,Dry,DS_Tim,210,NA,210,NA,NA
101020,Oso and Small Creeks,"NA",2007,Dry,DS_Mag_50,0.0592,NA,0.0442,NA,NA
101020,Oso and Small Creeks,"NA",2007,Dry,DS_Mag_90,0.0654,NA,0.0498,NA,NA
101020,Oso and Small Creeks,"NA",2007,Dry,FA_Dur,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2007,Dry,FA_Mag,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2007,Dry,FA_Tim,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2007,Dry,SP_ROC,0.00380952380952379,NA,0.010680473707428,NA,NA
101020,Oso and Small Creeks,"NA",2007,Dry,SP_Dur,5,NA,5,NA,NA
101020,Oso and Small Creeks,"NA",2007,Dry,SP_Mag,1.6574,NA,1.6141,NA,NA
101020,Oso and Small Creeks,"NA",2007,Dry,SP_Tim,205,NA,205,NA,NA
101020,Oso and Small Creeks,"NA",2007,Dry,Wet_BFL_Dur,143,NA,144,NA,NA
101020,Oso and Small Creeks,"NA",2007,Dry,Wet_BFL_Mag_10,0.05152,NA,0.0421,NA,NA
101020,Oso and Small Creeks,"NA",2007,Dry,Wet_BFL_Mag_50,0.0536,NA,0.0438,NA,NA
101020,Oso and Small Creeks,"NA",2007,Dry,Wet_Tim,62,NA,61,NA,NA
101020,Oso and Small Creeks,"NA",2007,Dry,Peak_Tim_10,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2007,Dry,Peak_Tim_2,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2007,Dry,Peak_Tim_5,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2007,Dry,Peak_Dur_10,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2007,Dry,Peak_Dur_2,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2007,Dry,Peak_Dur_5,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2007,Dry,Peak_10,29.76866,14.0213,29.3863,15.74736,15.364999999999998
101020,Oso and Small Creeks,"NA",2007,Dry,Peak_2,10.0249,0.1291,9.7447,9.895800000000001,9.6156
101020,Oso and Small Creeks,"NA",2007,Dry,Peak_5,24.38138,2.55830000000002,24.06888,21.82307999999998,21.51057999999998
101020,Oso and Small Creeks,"NA",2007,Dry,Peak_Fre_10,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2007,Dry,Peak_Fre_2,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2007,Dry,Peak_Fre_5,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2008,Dry,DS_Dur_WS,233,NA,232,NA,NA
101020,Oso and Small Creeks,"NA",2008,Dry,DS_Tim,169,NA,170,NA,NA
101020,Oso and Small Creeks,"NA",2008,Dry,DS_Mag_50,0.056,NA,0.04185,NA,NA
101020,Oso and Small Creeks,"NA",2008,Dry,DS_Mag_90,0.06404,NA,0.04817,NA,NA
101020,Oso and Small Creeks,"NA",2008,Dry,FA_Dur,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2008,Dry,FA_Mag,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2008,Dry,FA_Tim,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2008,Dry,SP_ROC,0.0110964454539874,NA,0.0147759255250054,NA,NA
101020,Oso and Small Creeks,"NA",2008,Dry,SP_Dur,21,NA,22,NA,NA
101020,Oso and Small Creeks,"NA",2008,Dry,SP_Mag,4.2804,NA,4.2137,NA,NA
101020,Oso and Small Creeks,"NA",2008,Dry,SP_Tim,148,NA,148,NA,NA
101020,Oso and Small Creeks,"NA",2008,Dry,Wet_BFL_Dur,115,NA,115,NA,NA
101020,Oso and Small Creeks,"NA",2008,Dry,Wet_BFL_Mag_10,0.04874,NA,0.039,NA,NA
101020,Oso and Small Creeks,"NA",2008,Dry,Wet_BFL_Mag_50,0.0532,NA,0.0425,NA,NA
101020,Oso and Small Creeks,"NA",2008,Dry,Wet_Tim,33,NA,33,NA,NA
101020,Oso and Small Creeks,"NA",2008,Dry,Peak_Tim_10,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2008,Dry,Peak_Tim_2,96,NA,96,NA,NA
101020,Oso and Small Creeks,"NA",2008,Dry,Peak_Tim_5,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2008,Dry,Peak_Dur_10,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2008,Dry,Peak_Dur_2,1,NA,1,NA,NA
101020,Oso and Small Creeks,"NA",2008,Dry,Peak_Dur_5,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2008,Dry,Peak_10,29.76866,14.0213,29.3863,15.74736,15.364999999999998
101020,Oso and Small Creeks,"NA",2008,Dry,Peak_2,10.0249,0.1291,9.7447,9.895800000000001,9.6156
101020,Oso and Small Creeks,"NA",2008,Dry,Peak_5,24.38138,2.55830000000002,24.06888,21.82307999999998,21.51057999999998
101020,Oso and Small Creeks,"NA",2008,Dry,Peak_Fre_10,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2008,Dry,Peak_Fre_2,1,NA,1,NA,NA
101020,Oso and Small Creeks,"NA",2008,Dry,Peak_Fre_5,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2009,Dry,DS_Dur_WS,261,NA,260,NA,NA
101020,Oso and Small Creeks,"NA",2009,Dry,DS_Tim,158,NA,159,NA,NA
101020,Oso and Small Creeks,"NA",2009,Dry,DS_Mag_50,0.0544,NA,0.04015,NA,NA
101020,Oso and Small Creeks,"NA",2009,Dry,DS_Mag_90,0.0619,NA,0.04551,NA,NA
101020,Oso and Small Creeks,"NA",2009,Dry,FA_Dur,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2009,Dry,FA_Mag,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2009,Dry,FA_Tim,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2009,Dry,SP_ROC,0.0187928167395394,NA,0.0233565717436686,NA,NA
101020,Oso and Small Creeks,"NA",2009,Dry,SP_Dur,16,NA,17,NA,NA
101020,Oso and Small Creeks,"NA",2009,Dry,SP_Mag,6.4399,NA,6.3173,NA,NA
101020,Oso and Small Creeks,"NA",2009,Dry,SP_Tim,142,NA,142,NA,NA
101020,Oso and Small Creeks,"NA",2009,Dry,Wet_BFL_Dur,106,NA,106,NA,NA
101020,Oso and Small Creeks,"NA",2009,Dry,Wet_BFL_Mag_10,0.0465,NA,0.03635,NA,NA
101020,Oso and Small Creeks,"NA",2009,Dry,Wet_BFL_Mag_50,0.04915,NA,0.03815,NA,NA
101020,Oso and Small Creeks,"NA",2009,Dry,Wet_Tim,36,NA,36,NA,NA
101020,Oso and Small Creeks,"NA",2009,Dry,Peak_Tim_10,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2009,Dry,Peak_Tim_2,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2009,Dry,Peak_Tim_5,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2009,Dry,Peak_Dur_10,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2009,Dry,Peak_Dur_2,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2009,Dry,Peak_Dur_5,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2009,Dry,Peak_10,29.76866,14.0213,29.3863,15.74736,15.364999999999998
101020,Oso and Small Creeks,"NA",2009,Dry,Peak_2,10.0249,0.1291,9.7447,9.895800000000001,9.6156
101020,Oso and Small Creeks,"NA",2009,Dry,Peak_5,24.38138,2.55830000000002,24.06888,21.82307999999998,21.51057999999998
101020,Oso and Small Creeks,"NA",2009,Dry,Peak_Fre_10,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2009,Dry,Peak_Fre_2,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2009,Dry,Peak_Fre_5,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2010,Moderate,DS_Dur_WS,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2010,Moderate,DS_Tim,202,NA,202,NA,NA
101020,Oso and Small Creeks,"NA",2010,Moderate,DS_Mag_50,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2010,Moderate,DS_Mag_90,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2010,Moderate,FA_Dur,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2010,Moderate,FA_Mag,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2010,Moderate,FA_Tim,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2010,Moderate,SP_ROC,0.0304568527918782,NA,0.0151802656546489,NA,NA
101020,Oso and Small Creeks,"NA",2010,Moderate,SP_Dur,70,NA,70,NA,NA
101020,Oso and Small Creeks,"NA",2010,Moderate,SP_Mag,10.8629,NA,10.6386,NA,NA
101020,Oso and Small Creeks,"NA",2010,Moderate,SP_Tim,132,NA,132,NA,NA
101020,Oso and Small Creeks,"NA",2010,Moderate,Wet_BFL_Dur,79,NA,79,NA,NA
101020,Oso and Small Creeks,"NA",2010,Moderate,Wet_BFL_Mag_10,0.04578,NA,0.03546,NA,NA
101020,Oso and Small Creeks,"NA",2010,Moderate,Wet_BFL_Mag_50,0.0502,NA,0.0388,NA,NA
101020,Oso and Small Creeks,"NA",2010,Moderate,Wet_Tim,53,NA,53,NA,NA
101020,Oso and Small Creeks,"NA",2010,Moderate,Peak_Tim_10,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2010,Moderate,Peak_Tim_2,119,119.5,119,-0.5,-0.5
101020,Oso and Small Creeks,"NA",2010,Moderate,Peak_Tim_5,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2010,Moderate,Peak_Dur_10,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2010,Moderate,Peak_Dur_2,4,5,4,-1,-1
101020,Oso and Small Creeks,"NA",2010,Moderate,Peak_Dur_5,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2010,Moderate,Peak_10,29.76866,14.0213,29.3863,15.74736,15.364999999999998
101020,Oso and Small Creeks,"NA",2010,Moderate,Peak_2,10.0249,0.1291,9.7447,9.895800000000001,9.6156
101020,Oso and Small Creeks,"NA",2010,Moderate,Peak_5,24.38138,2.55830000000002,24.06888,21.82307999999998,21.51057999999998
101020,Oso and Small Creeks,"NA",2010,Moderate,Peak_Fre_10,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2010,Moderate,Peak_Fre_2,2,2,2,0,0
101020,Oso and Small Creeks,"NA",2010,Moderate,Peak_Fre_5,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2011,Wet,DS_Dur_WS,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2011,Wet,DS_Tim,295,NA,295,NA,NA
101020,Oso and Small Creeks,"NA",2011,Wet,DS_Mag_50,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2011,Wet,DS_Mag_90,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2011,Wet,FA_Dur,4,NA,4,NA,NA
101020,Oso and Small Creeks,"NA",2011,Wet,FA_Mag,4.57817086712168,NA,4.41383466055773,NA,NA
101020,Oso and Small Creeks,"NA",2011,Wet,FA_Tim,5,NA,5,NA,NA
101020,Oso and Small Creeks,"NA",2011,Wet,SP_ROC,0.0955976589200274,NA,0.0576923076923077,NA,NA
101020,Oso and Small Creeks,"NA",2011,Wet,SP_Dur,120,NA,120,NA,NA
101020,Oso and Small Creeks,"NA",2011,Wet,SP_Mag,7.5457,NA,7.2154,NA,NA
101020,Oso and Small Creeks,"NA",2011,Wet,SP_Tim,175,NA,175,NA,NA
101020,Oso and Small Creeks,"NA",2011,Wet,Wet_BFL_Dur,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2011,Wet,Wet_BFL_Mag_10,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2011,Wet,Wet_BFL_Mag_50,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2011,Wet,Wet_Tim,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2011,Wet,Peak_Tim_10,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2011,Wet,Peak_Tim_2,18,131,18,-113,-113
101020,Oso and Small Creeks,"NA",2011,Wet,Peak_Tim_5,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2011,Wet,Peak_Dur_10,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2011,Wet,Peak_Dur_2,1,5,1,-4,-4
101020,Oso and Small Creeks,"NA",2011,Wet,Peak_Dur_5,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2011,Wet,Peak_10,29.76866,14.0213,29.3863,15.74736,15.364999999999998
101020,Oso and Small Creeks,"NA",2011,Wet,Peak_2,10.0249,0.1291,9.7447,9.895800000000001,9.6156
101020,Oso and Small Creeks,"NA",2011,Wet,Peak_5,24.38138,2.55830000000002,24.06888,21.82307999999998,21.51057999999998
101020,Oso and Small Creeks,"NA",2011,Wet,Peak_Fre_10,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2011,Wet,Peak_Fre_2,1,2,1,-1,-1
101020,Oso and Small Creeks,"NA",2011,Wet,Peak_Fre_5,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2012,Moderate,DS_Dur_WS,105,NA,105,NA,NA
101020,Oso and Small Creeks,"NA",2012,Moderate,DS_Tim,295,NA,295,NA,NA
101020,Oso and Small Creeks,"NA",2012,Moderate,DS_Mag_50,0.0564,NA,0.0404,NA,NA
101020,Oso and Small Creeks,"NA",2012,Moderate,DS_Mag_90,0.0612,NA,0.0445,NA,NA
101020,Oso and Small Creeks,"NA",2012,Moderate,FA_Dur,4,NA,7,NA,NA
101020,Oso and Small Creeks,"NA",2012,Moderate,FA_Mag,2.33220697421676,NA,2.32153017101506,NA,NA
101020,Oso and Small Creeks,"NA",2012,Moderate,FA_Tim,4,NA,4,NA,NA
101020,Oso and Small Creeks,"NA",2012,Moderate,SP_ROC,0.04,NA,0.0270595258400136,NA,NA
101020,Oso and Small Creeks,"NA",2012,Moderate,SP_Dur,83,NA,83,NA,NA
101020,Oso and Small Creeks,"NA",2012,Moderate,SP_Mag,1.0663,NA,1.0294,NA,NA
101020,Oso and Small Creeks,"NA",2012,Moderate,SP_Tim,212,NA,212,NA,NA
101020,Oso and Small Creeks,"NA",2012,Moderate,Wet_BFL_Dur,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2012,Moderate,Wet_BFL_Mag_10,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2012,Moderate,Wet_BFL_Mag_50,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2012,Moderate,Wet_Tim,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2012,Moderate,Peak_Tim_10,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2012,Moderate,Peak_Tim_2,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2012,Moderate,Peak_Tim_5,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2012,Moderate,Peak_Dur_10,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2012,Moderate,Peak_Dur_2,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2012,Moderate,Peak_Dur_5,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2012,Moderate,Peak_10,29.76866,14.0213,29.3863,15.74736,15.364999999999998
101020,Oso and Small Creeks,"NA",2012,Moderate,Peak_2,10.0249,0.1291,9.7447,9.895800000000001,9.6156
101020,Oso and Small Creeks,"NA",2012,Moderate,Peak_5,24.38138,2.55830000000002,24.06888,21.82307999999998,21.51057999999998
101020,Oso and Small Creeks,"NA",2012,Moderate,Peak_Fre_10,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2012,Moderate,Peak_Fre_2,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2012,Moderate,Peak_Fre_5,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2013,Dry,DS_Dur_WS,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2013,Dry,DS_Tim,234,NA,233,NA,NA
101020,Oso and Small Creeks,"NA",2013,Dry,DS_Mag_50,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2013,Dry,DS_Mag_90,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2013,Dry,FA_Dur,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2013,Dry,FA_Mag,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2013,Dry,FA_Tim,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2013,Dry,SP_ROC,0.0155555555555555,NA,0.0258397932816538,NA,NA
101020,Oso and Small Creeks,"NA",2013,Dry,SP_Dur,13,NA,12,NA,NA
101020,Oso and Small Creeks,"NA",2013,Dry,SP_Mag,1.0498,NA,1.0023,NA,NA
101020,Oso and Small Creeks,"NA",2013,Dry,SP_Tim,221,NA,221,NA,NA
101020,Oso and Small Creeks,"NA",2013,Dry,Wet_BFL_Dur,187,NA,187,NA,NA
101020,Oso and Small Creeks,"NA",2013,Dry,Wet_BFL_Mag_10,0.0453,NA,0.0347,NA,NA
101020,Oso and Small Creeks,"NA",2013,Dry,Wet_BFL_Mag_50,0.0476,NA,0.0365,NA,NA
101020,Oso and Small Creeks,"NA",2013,Dry,Wet_Tim,34,NA,34,NA,NA
101020,Oso and Small Creeks,"NA",2013,Dry,Peak_Tim_10,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2013,Dry,Peak_Tim_2,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2013,Dry,Peak_Tim_5,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2013,Dry,Peak_Dur_10,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2013,Dry,Peak_Dur_2,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2013,Dry,Peak_Dur_5,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2013,Dry,Peak_10,29.76866,14.0213,29.3863,15.74736,15.364999999999998
101020,Oso and Small Creeks,"NA",2013,Dry,Peak_2,10.0249,0.1291,9.7447,9.895800000000001,9.6156
101020,Oso and Small Creeks,"NA",2013,Dry,Peak_5,24.38138,2.55830000000002,24.06888,21.82307999999998,21.51057999999998
101020,Oso and Small Creeks,"NA",2013,Dry,Peak_Fre_10,NA,NA,NA,NA,NA
101020,Oso and Small Creeks,"NA",2013,Dry,Peak_Fre_2,NA,NA,NA,NA,NA
